id,task,framework,fold,result,mode,version,params,tag,utc,duration,models,seed,info,acc,auc,logloss
openml.org/t/168335,MiniBooNE,RandomForest,2,0.981073,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T12:11:25,384.3,2000,3235246745,,0.935035,0.981073,
openml.org/t/168335,MiniBooNE,RandomForest,5,0.980152,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T12:19:11,380.9,2000,3235246748,,0.936491,0.980152,
openml.org/t/168335,MiniBooNE,RandomForest,4,0.982204,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T12:19:06,387.3,2000,3235246747,,0.939797,0.982204,
openml.org/t/168335,MiniBooNE,RandomForest,6,0.98363,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T12:21:58,393.4,2000,3235246749,,0.943026,0.98363,
openml.org/t/168335,MiniBooNE,RandomForest,7,0.981578,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T12:22:23,392.2,2000,3235246750,,0.938029,0.981578,
openml.org/t/168335,MiniBooNE,RandomForest,8,0.981664,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T12:30:39,389.7,2000,3235246751,,0.937106,0.981664,
openml.org/t/168335,MiniBooNE,RandomForest,9,0.98311,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T12:30:14,386.4,2000,3235246752,,0.939259,0.98311,
openml.org/t/9977,nomao,RandomForest,0,0.993776,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T12:26:14,16.3,2000,3235246743,,0.970409,0.993776,
openml.org/t/9977,nomao,RandomForest,1,0.995103,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T12:26:35,16.6,2000,3235246744,,0.967798,0.995103,
openml.org/t/9977,nomao,RandomForest,2,0.994107,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T12:30:18,16.0,2000,3235246745,,0.966638,0.994107,
openml.org/t/9977,nomao,RandomForest,3,0.995603,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T12:30:37,16.1,2000,3235246746,,0.971569,0.995603,
openml.org/t/9977,nomao,RandomForest,4,0.995504,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T12:34:18,15.9,2000,3235246747,,0.970989,0.995504,
openml.org/t/9977,nomao,RandomForest,5,0.99537,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T12:34:40,16.8,2000,3235246748,,0.96895,0.99537,
openml.org/t/9977,nomao,RandomForest,6,0.99477,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T12:34:37,15.9,2000,3235246749,,0.966338,0.99477,
openml.org/t/9977,nomao,RandomForest,7,0.996036,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T12:34:40,16.1,2000,3235246750,,0.972722,0.996036,
openml.org/t/9977,nomao,RandomForest,8,0.994494,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T12:38:35,16.2,2000,3235246751,,0.96982,0.994494,
openml.org/t/9977,nomao,RandomForest,9,0.994287,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T12:38:40,15.9,2000,3235246752,,0.9704,0.994287,
openml.org/t/167120,numerai28.6,RandomForest,0,0.512503,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T12:41:18,143.9,2000,3235246743,,0.50789,0.512503,
openml.org/t/167120,numerai28.6,RandomForest,1,0.520601,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T12:41:03,146.2,2000,3235246744,,0.515469,0.520601,
openml.org/t/167120,numerai28.6,RandomForest,3,0.51193,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T12:45:03,144.3,2000,3235246746,,0.511732,0.51193,
openml.org/t/167120,numerai28.6,RandomForest,2,0.51572,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T12:44:50,141.0,2000,3235246745,,0.510694,0.51572,
openml.org/t/167120,numerai28.6,RandomForest,5,0.516068,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T12:48:07,144.1,2000,3235246748,,0.510486,0.516068,
openml.org/t/167120,numerai28.6,RandomForest,4,0.524493,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T12:48:15,147.6,2000,3235246747,,0.51983,0.524493,
openml.org/t/167120,numerai28.6,RandomForest,6,0.529857,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T12:51:09,143.8,2000,3235246749,,0.521179,0.529857,
openml.org/t/167120,numerai28.6,RandomForest,7,0.527776,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T12:51:57,144.0,2000,3235246750,,0.521595,0.527776,
openml.org/t/167120,numerai28.6,RandomForest,9,0.517303,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T12:55:09,146.0,2000,3235246752,,0.513704,0.517303,
openml.org/t/167120,numerai28.6,RandomForest,8,0.520319,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T12:54:15,142.9,2000,3235246751,,0.516196,0.520319,
openml.org/t/168338,riccardo,RandomForest,1,0.999564,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T13:22:48,346.3,2000,3235246744,,0.965,0.999564,
openml.org/t/168338,riccardo,RandomForest,0,0.998703,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T13:22:33,348.5,2000,3235246743,,0.9555,0.998703,
openml.org/t/168338,riccardo,RandomForest,2,0.999412,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T13:24:57,346.9,2000,3235246745,,0.9695,0.999412,
openml.org/t/168338,riccardo,RandomForest,4,0.998515,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T13:25:23,348.5,2000,3235246747,,0.959,0.998515,
openml.org/t/168338,riccardo,RandomForest,3,0.998886,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T13:25:38,349.0,2000,3235246746,,0.9665,0.998886,
openml.org/t/168338,riccardo,RandomForest,5,0.998711,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T13:53:55,347.0,2000,3235246748,,0.965,0.998711,
openml.org/t/168338,riccardo,RandomForest,6,0.999514,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T13:53:58,349.1,2000,3235246749,,0.9595,0.999514,
openml.org/t/168338,riccardo,RandomForest,9,0.999032,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T13:56:32,346.7,2000,3235246752,,0.9555,0.999032,
openml.org/t/168338,riccardo,RandomForest,7,0.998582,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T13:55:43,347.3,2000,3235246750,,0.96,0.998582,
openml.org/t/168338,riccardo,RandomForest,8,0.999336,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T13:55:45,349.2,2000,3235246751,,0.961,0.999336,
openml.org/t/168332,Robert,RandomForest,0,1.69147,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T14:24:17,199.6,2000,3235246743,,0.498,,1.69147
openml.org/t/168332,Robert,RandomForest,1,1.70418,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T14:24:55,199.9,2000,3235246744,,0.476,,1.70418
openml.org/t/168332,Robert,RandomForest,4,1.68038,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T14:26:41,196.5,2000,3235246747,,0.486,,1.68038
openml.org/t/168332,Robert,RandomForest,2,1.68973,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T14:27:07,196.8,2000,3235246745,,0.474,,1.68973
openml.org/t/168332,Robert,RandomForest,3,1.68799,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T14:27:09,199.1,2000,3235246746,,0.469,,1.68799
openml.org/t/168332,Robert,RandomForest,6,1.64826,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T14:54:40,196.1,2000,3235246749,,0.498,,1.64826
openml.org/t/168332,Robert,RandomForest,5,1.69649,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T14:54:53,198.4,2000,3235246748,,0.476,,1.69649
openml.org/t/168332,Robert,RandomForest,7,1.69156,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T14:58:21,201.5,2000,3235246750,,0.481,,1.69156
openml.org/t/168332,Robert,RandomForest,8,1.6923,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T14:58:29,199.0,2000,3235246751,,0.479,,1.6923
openml.org/t/168332,Robert,RandomForest,9,1.69393,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T14:58:26,196.5,2000,3235246752,,0.48,,1.69393
openml.org/t/146212,Shuttle,RandomForest,0,0.000689117,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T14:58:48,9.3,2000,3235246743,,0.999828,,0.000689117
openml.org/t/146212,Shuttle,RandomForest,1,0.000767987,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T14:59:22,9.4,2000,3235246744,,0.999828,,0.000767987
openml.org/t/146212,Shuttle,RandomForest,3,0.000631255,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T15:02:59,9.4,2000,3235246746,,0.999828,,0.000631255
openml.org/t/146212,Shuttle,RandomForest,2,0.000562059,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T15:02:21,9.3,2000,3235246745,,1.0,,0.000562059
openml.org/t/146212,Shuttle,RandomForest,4,0.000788291,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T15:03:05,9.4,2000,3235246747,,1.0,,0.000788291
openml.org/t/146212,Shuttle,RandomForest,5,0.000777365,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T15:02:59,9.3,2000,3235246748,,0.999828,,0.000777365
openml.org/t/146212,Shuttle,RandomForest,6,0.000555191,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T15:03:33,9.3,2000,3235246749,,1.0,,0.000555191
openml.org/t/146212,Shuttle,RandomForest,7,0.000805008,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T15:06:54,9.3,2000,3235246750,,1.0,,0.000805008
openml.org/t/146212,Shuttle,RandomForest,8,0.00146091,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T15:07:27,9.3,2000,3235246751,,0.999655,,0.00146091
openml.org/t/146212,Shuttle,RandomForest,9,0.000675849,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T15:08:09,9.2,2000,3235246752,,1.0,,0.000675849
openml.org/t/168331,Volkert,RandomForest,0,0.988148,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T15:10:16,155.6,2000,3235246743,,0.661636,,0.988148
openml.org/t/168331,Volkert,RandomForest,1,0.979619,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T15:10:44,152.3,2000,3235246744,,0.677414,,0.979619
openml.org/t/168331,Volkert,RandomForest,2,0.980793,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T15:14:16,152.8,2000,3235246745,,0.674327,,0.980793
openml.org/t/168331,Volkert,RandomForest,3,0.993565,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T15:14:16,155.5,2000,3235246746,,0.682559,,0.993565
openml.org/t/168331,Volkert,RandomForest,4,0.970973,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T15:15:12,152.0,2000,3235246747,,0.687704,,0.970973
openml.org/t/168331,Volkert,RandomForest,5,0.98403,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T15:17:39,154.1,2000,3235246748,,0.674155,,0.98403
openml.org/t/168331,Volkert,RandomForest,6,0.964559,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T15:17:47,151.4,2000,3235246749,,0.688561,,0.964559
openml.org/t/168331,Volkert,RandomForest,8,0.976749,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T15:21:11,149.7,2000,3235246751,,0.67467,,0.976749
openml.org/t/168331,Volkert,RandomForest,7,0.976422,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T15:21:26,155.9,2000,3235246750,,0.673812,,0.976422
openml.org/t/168331,Volkert,RandomForest,9,0.981928,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T15:22:21,152.6,2000,3235246752,,0.677928,,0.981928
